col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,Date_Occurred,Division,col_10,Wday_Wnd,Incident_Type,Incident_Count
row-m3ri_3h3q-uifq,00000000-0000-0000-07D1-07243D7F611E,0,1737737453,,1737737453,,{ },2020-08-01T00:00:00,A DIVISION,3,1,Other,1
row-a393~y8ct_5wcs,00000000-0000-0000-3572-197C6F54DFC9,0,1737737453,,1737737453,,{ },2020-08-01T00:00:00,A DIVISION,3,1,Persons on Trackbed/Police/Medical,1
row-9bqa-igk2-hci7,00000000-0000-0000-4820-05A87D077841,0,1737737453,,1737737453,,{ },2020-08-01T00:00:00,A DIVISION,3,1,Subway Car,1
row-254m_ypny.j5av,00000000-0000-0000-34F0-01E325E6440E,0,1737737453,,1737737453,,{ },2020-08-01T00:00:00,A DIVISION,4,1,Persons on Trackbed/Police/Medical,1
row-7i8d~tzk5.bzvm,00000000-0000-0000-EA7E-7B6CF4FA90E4,0,1737737453,,1737737453,,{ },2020-08-01T00:00:00,A DIVISION,4,2,Persons on Trackbed/Police/Medical,1
row-ufmi_kqkm-psc8,00000000-0000-0000-4FCE-F19A9B0CCD84,0,1737737453,,1737737453,,{ },2020-08-01T00:00:00,A DIVISION,5,1,Other,1
row-6ivc_3ma6_65k5,00000000-0000-0000-5E2B-9656E3B0097D,0,1737737453,,1737737453,,{ },2020-08-01T00:00:00,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
row-gj6m_nt2y~eqw7,00000000-0000-0000-A054-AE5979036EAC,0,1737737453,,1737737453,,{ },2020-08-01T00:00:00,A DIVISION,5,1,Signals,2
row-p2p8_pp42-ndhg,00000000-0000-0000-27C3-8C9E038023FD,0,1737737453,,1737737453,,{ },2020-08-01T00:00:00,A DIVISION,7,1,Persons on Trackbed/Police/Medical,1
row-dia5-yq3t~zdsj,00000000-0000-0000-6D0A-B663610784A0,0,1737737453,,1737737453,,{ },2020-08-01T00:00:00,A DIVISION,7,1,Signals,2
row-55ib-5be5.zjrg,00000000-0000-0000-ACBA-7622EB9DE3B7,0,1737737453,,1737737453,,{ },2020-08-01T00:00:00,A DIVISION,7,1,Stations and Structure,1
row-imqd_khgk.5fxb,00000000-0000-0000-3DAC-8C700214ED08,0,1737737453,,1737737453,,{ },2020-08-01T00:00:00,A DIVISION,7,1,Subway Car,1
row-dqxm_kqjs~z7ib,00000000-0000-0000-9C15-2FFEB0529A41,0,1737737453,,1737737453,,{ },2020-08-01T00:00:00,B DIVISION,A,1,Persons on Trackbed/Police/Medical,2
row-93e2.j6h4-8ybm,00000000-0000-0000-3FCC-82494DDFA9CA,0,1737737453,,1737737453,,{ },2020-08-01T00:00:00,B DIVISION,A,1,Signals,1
row-h4wh~nr2a~yzgm,00000000-0000-0000-79EF-0741652F3AED,0,1737737453,,1737737453,,{ },2020-08-01T00:00:00,B DIVISION,A,2,Signals,1
row-maui.6fun~kdv7,00000000-0000-0000-3B8A-C4E7855C13C3,0,1737737453,,1737737453,,{ },2020-08-01T00:00:00,B DIVISION,D,1,Other,1
row-w552_bmfv~ydan,00000000-0000-0000-83E3-47391DCB08E5,0,1737737453,,1737737453,,{ },2020-08-01T00:00:00,B DIVISION,D,1,Persons on Trackbed/Police/Medical,1
row-y5h5-e7ac~pbj6,00000000-0000-0000-490B-268A61F2CB83,0,1737737453,,1737737453,,{ },2020-08-01T00:00:00,B DIVISION,E,2,Other,1
row-emzs_2s2m~tgnm,00000000-0000-0000-178C-8DC467C5FBD4,0,1737737453,,1737737453,,{ },2020-08-01T00:00:00,B DIVISION,G,1,Other,1
row-9eqq~6bxb-pdrj,00000000-0000-0000-A3A2-15BD88979219,0,1737737453,,1737737453,,{ },2020-08-01T00:00:00,B DIVISION,L,1,Other,1
row-6cjg~t2pk-gwve,00000000-0000-0000-8949-A6D2191C6EA3,0,1737737453,,1737737453,,{ },2020-08-01T00:00:00,B DIVISION,Q,1,Signals,1
row-gjt6_j746-hire,00000000-0000-0000-B203-5A3A6044D6B8,0,1737737453,,1737737453,,{ },2020-09-01T00:00:00,A DIVISION,1,2,Persons on Trackbed/Police/Medical,1
row-r8ki~7cm5.qpfk,00000000-0000-0000-74FB-64029C8DAFFE,0,1737737453,,1737737453,,{ },2020-09-01T00:00:00,A DIVISION,2,1,Signals,1
row-2heh_aayq~rvh9,00000000-0000-0000-DCA6-FBA7108E834F,0,1737737453,,1737737453,,{ },2020-09-01T00:00:00,A DIVISION,2,1,Subway Car,1
row-jti3.qvrr.iqum,00000000-0000-0000-9675-81C4B9EF4A1F,0,1737737453,,1737737453,,{ },2020-09-01T00:00:00,A DIVISION,3,1,Stations and Structure,1
row-yu27.jr55_smzk,00000000-0000-0000-1F96-C088C1E88727,0,1737737453,,1737737453,,{ },2020-09-01T00:00:00,A DIVISION,3,1,Track,1
row-rijx-uw2w~6kxu,00000000-0000-0000-6C6F-6A0F27B0885E,0,1737737453,,1737737453,,{ },2020-09-01T00:00:00,A DIVISION,4,1,Persons on Trackbed/Police/Medical,1
row-xs7z-gcmh.q2xr,00000000-0000-0000-422C-52A43CF429E5,0,1737737453,,1737737453,,{ },2020-09-01T00:00:00,A DIVISION,4,1,Track,1
row-c8ad.uj2u.mav5,00000000-0000-0000-993D-B3298D20EDC6,0,1737737453,,1737737453,,{ },2020-09-01T00:00:00,A DIVISION,4,2,Persons on Trackbed/Police/Medical,1
row-9gju-24u4~acu5,00000000-0000-0000-71AE-09A0E8AA1D1D,0,1737737453,,1737737453,,{ },2020-09-01T00:00:00,A DIVISION,5,1,Signals,1
row-uewu~iew4-mmum,00000000-0000-0000-9E17-867FC674F843,0,1737737453,,1737737453,,{ },2020-09-01T00:00:00,A DIVISION,6,1,Signals,1
row-5x8r-ynjn~njfg,00000000-0000-0000-1ECF-7872CCEDD7C4,0,1737737453,,1737737453,,{ },2020-09-01T00:00:00,A DIVISION,7,1,Persons on Trackbed/Police/Medical,1
row-csnd_r6vv~vpc9,00000000-0000-0000-0987-ACC869B4B228,0,1737737453,,1737737453,,{ },2020-09-01T00:00:00,A DIVISION,7,1,Signals,1
row-quib~byzh_nsws,00000000-0000-0000-EEFF-E77F2DE677C7,0,1737737453,,1737737453,,{ },2020-09-01T00:00:00,B DIVISION,A,2,Persons on Trackbed/Police/Medical,1
row-9zph.ryvu~gx9h,00000000-0000-0000-E32C-C56CC58022FF,0,1737737453,,1737737453,,{ },2020-09-01T00:00:00,B DIVISION,A,2,Track,1
row-qb42_7n85.9ma3,00000000-0000-0000-24E6-BFB5E039410B,0,1737737453,,1737737453,,{ },2020-09-01T00:00:00,B DIVISION,C,1,Persons on Trackbed/Police/Medical,2
row-putg_wbrd_sxbh,00000000-0000-0000-B505-3926A4651A46,0,1737737453,,1737737453,,{ },2020-09-01T00:00:00,B DIVISION,G,2,Signals,1
row-c62r.akfg~jzfr,00000000-0000-0000-C1E7-1810570BB684,0,1737737453,,1737737453,,{ },2020-09-01T00:00:00,B DIVISION,L,1,Signals,1
row-3py5-5qv5-53mk,00000000-0000-0000-B342-F373477458A2,0,1737737453,,1737737453,,{ },2020-09-01T00:00:00,B DIVISION,N,1,Signals,1
row-ktmp.744t~yqvf,00000000-0000-0000-E7E5-2AC157C9392B,0,1737737453,,1737737453,,{ },2020-09-01T00:00:00,B DIVISION,N,1,Track,1
row-pf5q-y5yy.aymr,00000000-0000-0000-05CF-DE7776FF162C,0,1737737453,,1737737453,,{ },2020-09-01T00:00:00,B DIVISION,Q,1,Persons on Trackbed/Police/Medical,1
row-s3ey_ht2b.e39w,00000000-0000-0000-4652-94BD9852E6F8,0,1737737453,,1737737453,,{ },2020-09-01T00:00:00,B DIVISION,R,2,Persons on Trackbed/Police/Medical,1
row-s4wn-ptuv_kmxs,00000000-0000-0000-4C2F-5EE4D8C97D5F,0,1737737453,,1737737453,,{ },2020-10-01T00:00:00,A DIVISION,1,1,Persons on Trackbed/Police/Medical,1
row-qkhi~eemi~pfpi,00000000-0000-0000-1525-6C00241EC1CF,0,1737737453,,1737737453,,{ },2020-10-01T00:00:00,A DIVISION,2,1,Persons on Trackbed/Police/Medical,1
row-uf6y_gamx_9ged,00000000-0000-0000-F207-E925EE46E08C,0,1737737453,,1737737453,,{ },2020-10-01T00:00:00,A DIVISION,2,1,Signals,1
row-uqzh_zjm2-8876,00000000-0000-0000-0CD0-B2B51A27E532,0,1737737453,,1737737453,,{ },2020-10-01T00:00:00,A DIVISION,2,1,Subway Car,1
row-vbxr~s9b7~derr,00000000-0000-0000-5BFB-1D2A654E86B5,0,1737737453,,1737737453,,{ },2020-10-01T00:00:00,A DIVISION,4,1,Persons on Trackbed/Police/Medical,1
row-pfd2-9ghs.vy67,00000000-0000-0000-748B-7280482F58BE,0,1737737453,,1737737453,,{ },2020-10-01T00:00:00,A DIVISION,4,1,Signals,1
row-heif-v378.xymb,00000000-0000-0000-5C14-6964A57A5DF8,0,1737737453,,1737737453,,{ },2020-10-01T00:00:00,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
row-r2b6-ewfh.5msf,00000000-0000-0000-9547-41E171B41674,0,1737737453,,1737737453,,{ },2020-10-01T00:00:00,A DIVISION,6,1,Persons on Trackbed/Police/Medical,1
row-mk76-sfxt.5pge,00000000-0000-0000-D714-6EDDCB01567E,0,1737737453,,1737737453,,{ },2020-10-01T00:00:00,A DIVISION,6,1,Track,1
row-43nw-pwqm.i4ki,00000000-0000-0000-05B5-E6B440A95C89,0,1737737453,,1737737453,,{ },2020-10-01T00:00:00,A DIVISION,6,2,Persons on Trackbed/Police/Medical,1
row-5wwg~uaeb_gv3s,00000000-0000-0000-B593-584B14C75EFD,0,1737737453,,1737737453,,{ },2020-10-01T00:00:00,B DIVISION,A,1,Signals,1
row-bmad.e454_wrrt,00000000-0000-0000-674F-FE8E3BF96029,0,1737737453,,1737737453,,{ },2020-10-01T00:00:00,B DIVISION,A,2,Signals,1
row-pgma.htcu.s2k4,00000000-0000-0000-CCAE-788A5311D911,0,1737737453,,1737737453,,{ },2020-10-01T00:00:00,B DIVISION,B,1,Signals,1
row-ycbv~fnww~irty,00000000-0000-0000-D916-FF9C1491CB38,0,1737737453,,1737737453,,{ },2020-10-01T00:00:00,B DIVISION,C,1,Persons on Trackbed/Police/Medical,1
row-h52p-rmiw~en56,00000000-0000-0000-9779-77E81FE81EA0,0,1737737453,,1737737453,,{ },2020-10-01T00:00:00,B DIVISION,D,1,Signals,1
row-m95g-53vq.h9bt,00000000-0000-0000-62C5-71D83AAB9A85,0,1737737453,,1737737453,,{ },2020-10-01T00:00:00,B DIVISION,F,1,Signals,1
row-twfa~gnbf-pji7,00000000-0000-0000-5C9D-E6FC9E31C166,0,1737737453,,1737737453,,{ },2020-10-01T00:00:00,B DIVISION,L,1,Signals,1
row-gd9n.tnmc.wkcc,00000000-0000-0000-21F0-466619CB6337,0,1737737453,,1737737453,,{ },2020-10-01T00:00:00,B DIVISION,N,1,Persons on Trackbed/Police/Medical,1
row-pmva~nk5n~nzrt,00000000-0000-0000-5CAC-8D6794EEB0C2,0,1737737453,,1737737453,,{ },2020-10-01T00:00:00,B DIVISION,N,2,Persons on Trackbed/Police/Medical,1
row-n3xi-dqcm-2gmf,00000000-0000-0000-BA82-A6F9E53F1497,0,1737737453,,1737737453,,{ },2020-11-01T00:00:00,A DIVISION,1,1,Persons on Trackbed/Police/Medical,2
row-8arn-zbv7.h52d,00000000-0000-0000-91D6-1A29FECC22E3,0,1737737453,,1737737453,,{ },2020-11-01T00:00:00,A DIVISION,1,2,Persons on Trackbed/Police/Medical,1
row-2nc3_aksb_v7s5,00000000-0000-0000-3B20-613107AD8166,0,1737737453,,1737737453,,{ },2020-11-01T00:00:00,A DIVISION,2,1,Persons on Trackbed/Police/Medical,1
row-r8ni~at6g.bj6t,00000000-0000-0000-E85C-D919138795D3,0,1737737453,,1737737453,,{ },2020-11-01T00:00:00,A DIVISION,2,1,Signals,1
row-eihz-nycb-34s9,00000000-0000-0000-EEEE-8BD27B93C36D,0,1737737453,,1737737453,,{ },2020-11-01T00:00:00,A DIVISION,3,1,Other,1
row-qmmg_n64w-wjz3,00000000-0000-0000-34DF-A8D04E0F1D7C,0,1737737453,,1737737453,,{ },2020-11-01T00:00:00,A DIVISION,3,1,Signals,1
row-9p2b.sbfr~384q,00000000-0000-0000-403B-802AB94502AA,0,1737737453,,1737737453,,{ },2020-11-01T00:00:00,A DIVISION,4,1,Persons on Trackbed/Police/Medical,2
row-5b7y~sui2-493n,00000000-0000-0000-2335-568D93DD3FF0,0,1737737453,,1737737453,,{ },2020-11-01T00:00:00,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
row-tf8j-w2kf_njdz,00000000-0000-0000-1F58-4A334B32A4BE,0,1737737453,,1737737453,,{ },2020-11-01T00:00:00,A DIVISION,6,1,Signals,1
row-cwgu.zaxi-33jw,00000000-0000-0000-31BE-E4805696ED53,0,1737737453,,1737737453,,{ },2020-11-01T00:00:00,A DIVISION,6,1,Track,1
row-t9pf_ysbt.kaze,00000000-0000-0000-17AF-94207BE31279,0,1737737453,,1737737453,,{ },2020-11-01T00:00:00,A DIVISION,6,2,Persons on Trackbed/Police/Medical,1
row-yaiv~5b9i-6nqx,00000000-0000-0000-039B-62DB666CEF47,0,1737737453,,1737737453,,{ },2020-11-01T00:00:00,A DIVISION,7,1,Subway Car,1
row-8g7w_kkrn-p5b3,00000000-0000-0000-C3AC-E6E227964947,0,1737737453,,1737737453,,{ },2020-11-01T00:00:00,B DIVISION,B,1,Signals,1
row-uugt_m85c_zvk6,00000000-0000-0000-9AEE-9A312F6363A2,0,1737737453,,1737737453,,{ },2020-11-01T00:00:00,B DIVISION,D,2,Signals,1
row-8i25~2r48-657g,00000000-0000-0000-A802-13311A6B1070,0,1737737453,,1737737453,,{ },2020-11-01T00:00:00,B DIVISION,F,1,Signals,1
row-v5a7.iff5~56qv,00000000-0000-0000-CCA6-5C66D4F31811,0,1737737453,,1737737453,,{ },2020-11-01T00:00:00,B DIVISION,F,1,Stations and Structure,1
row-79tm-5e69_ryha,00000000-0000-0000-030E-037030354F8A,0,1737737453,,1737737453,,{ },2020-11-01T00:00:00,B DIVISION,G,1,Signals,1
row-ud82-bjdi_3t6s,00000000-0000-0000-E7C8-B35FDCAC637C,0,1737737453,,1737737453,,{ },2020-11-01T00:00:00,B DIVISION,L,1,Other,1
row-fukq-hwpa~eppe,00000000-0000-0000-2B8F-5B44C5933A75,0,1737737453,,1737737453,,{ },2020-11-01T00:00:00,B DIVISION,N,1,Other,3
row-2exv.747x~6czm,00000000-0000-0000-C1D9-E7506F2A4F3A,0,1737737453,,1737737453,,{ },2020-11-01T00:00:00,B DIVISION,N,1,Signals,2
row-3n7v~ckja-tvmb,00000000-0000-0000-E392-EC98E36875B4,0,1737737453,,1737737453,,{ },2020-11-01T00:00:00,B DIVISION,R,1,Signals,2
row-kzqj_fri4-2vu6,00000000-0000-0000-A9A6-2417D086C142,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,A DIVISION,2,1,Other,1
row-qzi4~dwcy-t856,00000000-0000-0000-FEBD-5894876BBE5A,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,A DIVISION,2,1,Persons on Trackbed/Police/Medical,2
row-ywzp~phdw~fkx8,00000000-0000-0000-CBB6-2F362DF01C22,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,A DIVISION,2,2,Persons on Trackbed/Police/Medical,1
row-jgm8-xkmh~intn,00000000-0000-0000-3958-878C14921491,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,A DIVISION,3,1,Persons on Trackbed/Police/Medical,1
row-xtca.9hm3_x76e,00000000-0000-0000-F4E1-08A8896DED91,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,A DIVISION,3,1,Signals,1
row-fr7y.9fq8~chr4,00000000-0000-0000-7892-017E6505C7FF,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,A DIVISION,3,2,Persons on Trackbed/Police/Medical,1
row-ikjg.buv4-wvv5,00000000-0000-0000-D076-4934CFFD3104,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,A DIVISION,3,2,Stations and Structure,1
row-967z-437p_v8fn,00000000-0000-0000-5704-71729339F5ED,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,A DIVISION,4,1,Other,1
row-xid3_e4h7~j5qx,00000000-0000-0000-6C62-13C8E22B8236,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,A DIVISION,5,1,Subway Car,1
row-vsey-npf8~q537,00000000-0000-0000-1194-60B1DC802602,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,A DIVISION,6,1,Other,1
row-r57w~xzm7~xwwn,00000000-0000-0000-0A77-A95FC05F8809,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,A DIVISION,6,1,Persons on Trackbed/Police/Medical,2
row-jaxv~ve3h_hfwc,00000000-0000-0000-D25A-A6465B3834D2,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,A DIVISION,6,2,Signals,1
row-sgut_amdb.m7gj,00000000-0000-0000-7D34-E10726872851,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,A DIVISION,7,1,Persons on Trackbed/Police/Medical,1
row-gkzk.azx9.yaiy,00000000-0000-0000-E6B0-4164C8C6E6DD,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,A DIVISION,7,1,Signals,2
row-xsfa~d54n-vwfb,00000000-0000-0000-4AD3-25002F414C56,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,A DIVISION,S 42nd,1,Subway Car,1
row-ze8m.88vs~p34t,00000000-0000-0000-1162-FA1E8B318B12,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,B DIVISION,A,1,Signals,4
row-fazq.rs9b_bhzw,00000000-0000-0000-9F3E-C5417744EC0F,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,B DIVISION,A,2,Persons on Trackbed/Police/Medical,1
row-c4sp-qfbp.skta,00000000-0000-0000-1BF8-95ADF00E253D,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,B DIVISION,B,1,Signals,2
row-zqjv-axx8-fr7z,00000000-0000-0000-625D-AC7FA1C1B52F,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,B DIVISION,C,1,Persons on Trackbed/Police/Medical,1
row-hamk~hmg6.v6mx,00000000-0000-0000-6002-891C913307DD,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,B DIVISION,C,1,Signals,1
row-jx69.xjtm~qh2w,00000000-0000-0000-21ED-F78F2E52409B,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,B DIVISION,C,1,Track,1
row-447r~kdyy.ugkb,00000000-0000-0000-B137-A9D47894BAB3,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,B DIVISION,C,2,Other,1
row-n2nu_9vhw-4h86,00000000-0000-0000-59AF-682E078B5250,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,B DIVISION,D,1,Other,1
row-2kdx_umed.hvr4,00000000-0000-0000-CDAD-CC7C6057EA33,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,B DIVISION,D,1,Persons on Trackbed/Police/Medical,1
row-fdgj~hrvj~iwde,00000000-0000-0000-F251-059767E5F2CA,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,B DIVISION,D,1,Signals,1
row-nhe2.ahq3-84w2,00000000-0000-0000-018D-ED046AE13146,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,B DIVISION,D,1,Track,1
row-k3sg-6xrg~xe9n,00000000-0000-0000-1BE6-079C80CAAECA,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,B DIVISION,E,1,Signals,1
row-9cc3_s2bz-g9zy,00000000-0000-0000-FF60-7C3460C7FAF9,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,B DIVISION,JZ,1,Subway Car,1
row-sa4b-38m5.9qkr,00000000-0000-0000-46E3-D4E0E3574D17,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,B DIVISION,N,1,Signals,3
row-mnk3_mg82_h4ne,00000000-0000-0000-8648-E809426CF002,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,B DIVISION,N,1,Subway Car,1
row-3ga9~6xqs.fewe,00000000-0000-0000-31BB-D3885F53D932,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,B DIVISION,Q,1,Other,1
row-f37z.gqdy.9ixx,00000000-0000-0000-418B-07D21A5290E3,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,B DIVISION,Q,1,Signals,2
row-86tg-g49u~8u2d,00000000-0000-0000-A708-DF4975AB81B1,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,B DIVISION,R,1,Signals,2
row-ttn8-hsdc_8jkf,00000000-0000-0000-67EB-652AD88872F3,0,1737737453,,1737737453,,{ },2020-12-01T00:00:00,B DIVISION,R,1,Subway Car,1
row-b8be_a3x3_m8y5,00000000-0000-0000-93F7-66942E3866C0,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,A DIVISION,1,1,Signals,1
row-4tnd~xdcq_qsv5,00000000-0000-0000-D10D-94A9581C5C0C,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,A DIVISION,2,2,Track,1
row-g6uy.4bkc.c9ee,00000000-0000-0000-AFEF-590D6D6584F0,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,A DIVISION,3,2,Persons on Trackbed/Police/Medical,1
row-cp5k-mhrx_gir8,00000000-0000-0000-C282-33FFF710D517,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,A DIVISION,4,1,Other,1
row-a4fq~54vb~rqy7,00000000-0000-0000-1463-6D295D0768A3,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,A DIVISION,5,1,Signals,2
row-x2sv_j9vk.m4qa,00000000-0000-0000-3A0F-2647018B26CC,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,A DIVISION,6,1,Other,1
row-yx93.u6hp-xxc8,00000000-0000-0000-74EE-F7A03D5D9F19,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,A DIVISION,6,2,Persons on Trackbed/Police/Medical,1
row-gpe9_a2d6-8n84,00000000-0000-0000-B414-8F5E85B83DA1,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,A DIVISION,7,1,Other,1
row-u996_vm6u_zcj8,00000000-0000-0000-6DF0-926DB2FEC157,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,A DIVISION,7,1,Signals,1
row-8a8w.s7mk.5pug,00000000-0000-0000-41D3-B06BDCD4E7C9,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,A DIVISION,7,1,Stations and Structure,1
row-kxmc.9bhb.w29t,00000000-0000-0000-9F0D-2C9F75F2C836,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,B DIVISION,B,1,Persons on Trackbed/Police/Medical,2
row-nsx3-32q4.xrmb,00000000-0000-0000-DE8F-4091DC40C15E,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,B DIVISION,C,1,Persons on Trackbed/Police/Medical,1
row-pidh.t63k_gckw,00000000-0000-0000-D0F5-2752A9CCBD51,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,B DIVISION,C,2,Persons on Trackbed/Police/Medical,1
row-kvcr~nep2.9icu,00000000-0000-0000-5627-0A49E66A4721,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,B DIVISION,D,1,Signals,2
row-q6cb.4dk8.6iuv,00000000-0000-0000-8919-74CDAFE5B8BF,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,B DIVISION,E,1,Persons on Trackbed/Police/Medical,1
row-izuh-j7np~qm5y,00000000-0000-0000-CEA9-7DD1F09CC68C,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,B DIVISION,F,1,Other,1
row-hg4w_8vna_ekce,00000000-0000-0000-E27E-F4D9A0F42B16,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,B DIVISION,F,1,Signals,2
row-y8mn_nc3a-x8uu,00000000-0000-0000-4779-56738DE33F24,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,B DIVISION,L,1,Track,1
row-6yqm~j5v7.q9mc,00000000-0000-0000-9F09-7AA6F15831E3,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,B DIVISION,L,2,Persons on Trackbed/Police/Medical,1
row-hxhq.yemf~5f9d,00000000-0000-0000-1A69-5DE9472C95B5,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,B DIVISION,L,2,Signals,1
row-i7kh_6g3t~w6yw,00000000-0000-0000-FEFC-74A964DC574F,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,B DIVISION,M,1,Persons on Trackbed/Police/Medical,1
row-79kw.t8in-5de7,00000000-0000-0000-5AA0-04158BD3226F,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,B DIVISION,N,1,Signals,2
row-hn7s-52y4_q4gc,00000000-0000-0000-A0CF-C8CEDA45DFB6,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,B DIVISION,N,2,Signals,1
row-36ix.p6bq_gsfq,00000000-0000-0000-2AE0-A054E9ED050B,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,B DIVISION,R,1,Persons on Trackbed/Police/Medical,2
row-ygng~8kyd~4vsf,00000000-0000-0000-3D8D-C0373BD29293,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,B DIVISION,R,1,Signals,1
row-j6g5.gmwk-7gkf,00000000-0000-0000-F968-F0B047B502DA,0,1737737453,,1737737453,,{ },2021-01-01T00:00:00,B DIVISION,S Fkln,2,Subway Car,1
row-r4pr_72ep~irzb,00000000-0000-0000-1C86-6802150FB912,0,1737737453,,1737737453,,{ },2021-02-01T00:00:00,A DIVISION,1,1,Other,2
row-q9ux_rf7w~r5ps,00000000-0000-0000-5486-0A708DD98D0D,0,1737737453,,1737737453,,{ },2021-02-01T00:00:00,A DIVISION,1,1,Signals,1
row-3zcd_dspw-9tcc,00000000-0000-0000-9798-1C1D001AA560,0,1737737453,,1737737453,,{ },2021-02-01T00:00:00,A DIVISION,2,1,Persons on Trackbed/Police/Medical,2
row-u4f6.2vrd_uscr,00000000-0000-0000-A581-E6F74808F597,0,1737737453,,1737737453,,{ },2021-02-01T00:00:00,A DIVISION,2,1,Stations and Structure,1
row-gxjr-dki9~zsce,00000000-0000-0000-3F15-8A841E1A7364,0,1737737453,,1737737453,,{ },2021-02-01T00:00:00,A DIVISION,3,2,Subway Car,1
row-nwif~ebjs_zmgz,00000000-0000-0000-0995-89F188CD371D,0,1737737453,,1737737453,,{ },2021-02-01T00:00:00,A DIVISION,5,1,Persons on Trackbed/Police/Medical,2
row-iu8w-d69s.fpg5,00000000-0000-0000-05D0-247D5F44C813,0,1737737453,,1737737453,,{ },2021-02-01T00:00:00,A DIVISION,5,1,Signals,1
row-3tue-3usa~3s4t,00000000-0000-0000-FD53-61E52E74C6D0,0,1737737453,,1737737453,,{ },2021-02-01T00:00:00,A DIVISION,5,1,Track,1
row-igxu-ib23~4mwv,00000000-0000-0000-AD46-7DADA5BB67AE,0,1737737453,,1737737453,,{ },2021-02-01T00:00:00,A DIVISION,6,1,Persons on Trackbed/Police/Medical,2
row-967y_g56m-6fq2,00000000-0000-0000-E37B-873E67DA61ED,0,1737737453,,1737737453,,{ },2021-02-01T00:00:00,A DIVISION,6,1,Signals,1
row-cu9g-gz2i_b39r,00000000-0000-0000-D5F6-ED4C5DA632CB,0,1737737453,,1737737453,,{ },2021-02-01T00:00:00,A DIVISION,7,1,Persons on Trackbed/Police/Medical,1
row-5va8-xwgi-irb5,00000000-0000-0000-4346-45191072CD77,0,1737737453,,1737737453,,{ },2021-02-01T00:00:00,A DIVISION,7,1,Signals,1
